,customer_lifetime_value,coverage,education,effective_to_date,employmentstatus,income,location_code,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,vehicle_size,state_California,state_Nevada,state_Oregon,state_Washington,marital_status_Married,marital_status_Single,policy_Corporate L2,policy_Corporate L3,policy_Personal L1,policy_Personal L2,policy_Personal L3,policy_Special L1,policy_Special L2,policy_Special L3,renew_offer_type_Offer2,renew_offer_type_Offer3,renew_offer_type_Offer4,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,gender_M,response_Yes
3983,7.922978091651265,0,2,2011-01-03,4,11.432756082607126,1,69,4,65,0,1,331.2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
3984,9.632438333395243,1,2,2011-11-05,4,11.055435215792679,1,127,5,84,0,2,617.202619,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3985,9.58310574455893,2,0,2011-11-03,4,11.223521911620107,1,178,0,15,0,7,854.4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3986,8.630008344888337,1,0,2011-12-07,4,10.545209851103886,1,139,16,50,0,1,667.2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3987,9.869063627378207,1,0,2011-01-08,2,10.693391533191136,1,139,24,3,1,2,1389.140121,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3988,9.677215331409736,1,1,2011-01-10,2,10.693391533191136,0,87,10,55,1,2,46.041452,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3989,8.063490060400596,1,0,2011-01-10,4,11.077609211892549,2,81,5,3,0,1,372.909686,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
3990,8.41762183839504,0,2,2011-01-06,2,10.693391533191136,1,64,32,89,1,3,307.2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3991,7.853106381717085,0,1,2011-01-07,4,10.292145542327912,1,67,14,72,0,1,321.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3992,8.80338053226312,0,1,2011-01-20,2,10.693391533191136,1,69,23,32,1,2,496.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3993,10.224292680951924,1,2,2011-01-01,1,10.181498005291179,0,91,17,90,0,2,184.516188,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3994,8.25395516707174,1,3,2011-12-09,4,11.491007000869207,0,95,5,98,0,1,107.661239,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
3995,8.244891471814887,1,1,2011-12-08,4,11.460610596321757,1,94,3,38,0,1,451.2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3996,9.615861637174175,1,0,2011-01-06,4,11.04248974238561,1,76,6,70,1,2,507.560729,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3997,8.625707816636643,0,1,2011-02-18,4,11.358654777942395,2,69,21,84,0,7,325.395532,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3998,8.735880766879745,1,2,2011-11-04,4,11.215462380663341,0,78,33,2,0,7,122.486486,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3999,8.536343296650509,0,3,2011-12-08,1,10.03828064887766,1,65,9,81,0,3,312.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4000,8.729588916818612,1,1,2011-02-24,4,10.504080751485466,0,78,5,17,0,7,93.515817,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4001,9.147292143001392,1,2,2011-12-07,4,10.42225158360364,0,80,23,31,0,2,111.265486,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4002,9.008066812680529,0,1,2011-11-04,1,9.943621310275773,2,73,4,65,1,2,206.863422,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4003,9.514968407105021,1,1,2011-12-09,3,10.27832161709077,2,91,29,47,1,2,280.800938,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4004,8.809755181080307,1,1,2011-02-04,4,10.33695685705389,2,88,7,42,0,8,318.866388,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4005,9.914969754030569,0,0,2011-02-22,4,10.78824633679712,1,74,24,11,1,2,355.2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4006,8.318100992494875,2,2,2011-01-20,3,9.907429771768753,1,110,1,63,0,1,528.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4007,8.550531129158088,0,0,2011-02-26,3,9.427868184504756,1,73,22,13,0,4,350.4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
4008,8.744928425919818,1,2,2011-02-14,4,10.772036570424822,1,80,16,84,0,3,384.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4009,8.114902977294129,1,2,2011-12-09,4,10.616290290754515,2,87,6,87,0,1,334.452807,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4010,9.650643905667694,0,2,2011-02-09,4,11.465204728758817,2,198,5,84,1,3,808.844338,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
4011,8.351573676538333,0,2,2011-12-03,1,9.580247384683632,1,113,11,0,0,1,542.4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
4012,8.214081645699885,2,1,2011-11-02,2,10.693391533191136,1,105,28,69,0,1,756.0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4013,8.82210936797799,1,0,2011-02-22,4,10.170303432306524,1,85,6,58,0,3,612.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4014,8.211611155303295,0,2,2011-11-04,0,9.429797135432397,1,100,4,68,0,1,720.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4015,9.546504703342295,1,0,2011-02-16,4,10.784047474454484,1,121,16,21,1,2,580.8,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4016,8.634031618225682,2,0,2011-12-06,2,10.693391533191136,1,153,25,5,0,1,1027.000029,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
4017,9.027816595057116,0,2,2011-11-01,2,10.693391533191136,1,119,3,54,0,3,856.8,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4018,8.335955962526237,0,1,2011-12-07,4,10.531509373135611,1,105,4,53,0,1,653.685468,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4019,8.971266521048037,0,0,2011-12-09,2,10.693391533191136,1,74,24,82,0,2,568.798455,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4020,9.275870949300748,1,1,2011-01-04,4,10.73055355066186,2,134,22,56,0,9,611.918994,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4021,9.594723446817275,1,2,2011-02-23,2,10.693391533191136,1,85,3,61,0,2,612.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4022,8.593172867652797,0,2,2011-02-06,4,11.097076632107324,2,67,3,50,0,3,251.795869,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
4023,7.710095693143895,0,1,2011-01-20,2,10.693391533191136,1,62,9,49,0,1,325.88607,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4024,8.958156458588347,0,1,2011-02-16,4,10.976217771490134,1,65,30,90,0,2,452.915621,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4025,8.319680639586739,0,1,2011-02-03,4,11.319668332128417,1,102,24,5,0,1,489.6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4026,8.884769734678091,0,2,2011-02-09,4,10.42854147231275,2,184,17,59,0,1,587.37679,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4027,9.416138135171717,0,0,2011-01-20,2,10.693391533191136,1,183,29,65,1,7,878.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4028,8.649042150993658,0,3,2011-01-05,4,10.536752023494696,1,71,25,80,0,3,380.919824,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4029,7.797255701427528,0,2,2011-01-10,2,10.693391533191136,1,72,28,29,0,1,345.6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4030,8.501419903800825,0,1,2011-02-05,2,10.693391533191136,1,70,28,29,0,8,336.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4031,8.446772200938348,0,0,2011-11-04,2,10.693391533191136,1,67,11,87,0,3,482.4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4032,7.840518750027531,0,0,2011-02-22,2,10.693391533191136,1,71,12,37,0,1,511.2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4033,9.363799321470312,0,1,2011-11-09,1,9.89600966268017,0,102,33,51,0,2,220.038588,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4034,9.317540168419594,1,0,2011-01-04,2,10.693391533191136,1,99,26,60,0,2,475.2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,8.462421716851148,0,2,2011-01-06,2,10.693391533191136,1,62,5,41,0,3,740.838216,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036,9.079817414953506,0,0,2011-02-23,4,10.252734980646064,1,73,8,65,0,2,863.909989,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4037,8.962394581415944,0,0,2011-02-08,4,11.168080272785073,1,193,15,33,0,1,926.4,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
4038,7.832909192957544,0,3,2011-01-08,2,10.693391533191136,1,69,18,64,1,1,470.275242,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4039,9.162864873365162,1,2,2011-01-07,4,11.041657036202691,1,80,22,50,1,2,384.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4040,8.457672502117019,0,2,2011-01-05,1,9.542015406113592,0,62,25,32,0,6,49.364254,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4041,8.24309372721599,1,2,2011-02-16,4,10.609378189243436,0,96,21,37,1,1,151.589577,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4042,9.959834875503011,0,1,2011-12-02,2,10.693391533191136,1,108,15,17,0,2,777.6,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
4043,8.781866554170792,1,3,2011-02-27,4,10.763398390974078,1,81,22,54,0,5,388.8,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4044,8.46376313873316,0,3,2011-01-01,4,10.464217005830303,2,61,7,87,0,8,254.308991,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4045,9.963685898568773,0,1,2011-01-07,2,10.693391533191136,1,190,7,45,0,2,1368.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4046,8.289247813513654,2,0,2011-01-05,4,11.435385456264717,1,101,2,61,0,1,707.408058,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4047,8.515260031666417,0,1,2011-12-07,2,10.693391533191136,1,71,3,84,0,6,849.666647,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
4048,7.848779492074945,0,0,2011-02-10,4,11.429956814230463,2,65,4,44,1,1,178.408186,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4049,8.903183206071157,0,2,2011-11-09,4,10.854933050484659,1,61,33,31,0,2,435.835125,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
4050,8.525448427794325,0,1,2011-11-09,4,11.034437949116182,0,64,2,52,1,5,138.961963,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4051,9.451869987735005,0,4,2011-11-04,4,10.618151576558324,1,105,3,56,0,2,504.0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4052,9.091533188972393,0,0,2011-02-03,4,10.870148152571042,2,113,12,59,0,7,528.20086,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4053,7.96299689885053,0,2,2011-01-05,4,11.28578644238053,0,73,4,93,1,1,9.160139,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4054,9.310929767620648,1,0,2011-11-04,4,11.153274669001355,1,137,1,95,0,3,696.757797,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4055,8.873211399431133,1,0,2011-02-10,1,9.893134140456636,1,93,24,80,0,8,603.077136,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4056,10.276342603251416,0,0,2011-02-22,2,10.693391533191136,1,113,0,16,0,2,542.4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
4057,9.06108191218501,2,3,2011-12-04,4,10.19166950002956,1,106,11,49,0,5,508.8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4058,8.258807432130926,1,1,2011-01-06,4,11.443275234613127,2,95,3,54,0,1,281.110788,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4059,7.817188784527401,0,4,2011-02-15,2,10.693391533191136,0,68,21,73,0,1,87.272319,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
4060,8.049752113469554,1,2,2011-11-08,2,10.693391533191136,1,91,7,14,1,1,655.2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4061,8.871095830386263,1,2,2011-12-01,4,9.991269465919661,1,92,2,83,0,3,621.617047,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
4062,10.255398579269292,0,1,2011-02-08,2,10.693391533191136,1,116,29,22,0,2,899.63718,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4063,9.452646937450243,0,2,2011-01-07,4,11.198954172695478,2,106,34,36,1,2,419.365958,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4064,8.06365033214722,1,2,2011-02-14,4,10.47872356423098,1,81,33,52,1,1,565.108501,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4065,8.607044966835543,1,2,2011-02-17,4,10.90608441277055,1,138,20,11,0,1,702.990032,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4066,8.430032211818514,0,2,2011-11-07,2,10.693391533191136,1,67,27,7,0,7,321.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4067,8.58489201067198,0,2,2011-02-01,4,10.62948906996702,2,68,33,25,0,5,263.090605,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4068,8.62710829170862,0,0,2011-02-10,4,10.37261579874591,1,70,4,89,0,3,416.2618,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4069,8.860576457194366,1,1,2011-01-31,1,9.924074186144516,1,93,33,68,0,7,446.4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4070,9.63601488280612,2,2,2011-02-26,4,10.74371763779732,0,193,24,68,0,9,19.46445,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
4071,9.175498326243547,1,0,2011-01-31,2,10.693391533191136,1,131,34,61,0,9,628.8,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4072,8.290372847225798,0,1,2011-12-02,0,9.753826777981722,1,105,10,24,0,1,504.0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
4073,9.191822805439624,0,1,2011-12-08,4,10.525568284662214,0,62,15,7,0,2,128.969729,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4074,10.525236286245693,0,0,2011-02-18,4,10.889341659795601,2,115,15,60,0,2,295.335363,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4075,8.324327754450364,0,0,2011-02-16,3,10.115853230678459,0,107,18,44,0,1,72.771554,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4076,7.846437134906176,0,0,2011-01-05,4,10.080252030663544,1,65,6,99,0,1,312.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4077,9.75578359851207,1,0,2011-02-19,2,10.693391533191136,1,124,2,85,0,2,928.817071,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4078,10.496290197461436,0,2,2011-01-07,2,10.693391533191136,1,180,15,87,0,2,864.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4079,9.039216583819675,1,2,2011-02-10,4,10.747272105623404,1,215,4,21,1,1,1032.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4080,7.761331475591318,0,0,2011-11-09,2,10.693391533191136,1,63,21,61,0,1,453.6,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4081,10.072176159447384,2,2,2011-12-09,4,10.742205856415293,2,199,34,17,1,2,842.000858,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4082,8.316169032115326,0,1,2011-02-25,4,11.01467049837809,1,104,20,85,0,1,499.2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4083,7.8174931235104745,0,2,2011-01-01,4,11.233409955184841,0,65,16,39,1,1,156.54837,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4084,8.571337332486005,0,1,2011-02-09,4,11.208327793742002,0,68,10,60,0,3,27.210992,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
4085,9.527178232460482,1,1,2011-01-08,2,10.693391533191136,1,126,12,4,0,2,604.8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4087,8.6226031427521,0,2,2011-02-06,4,11.212023054347592,1,72,12,61,0,6,471.443077,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
4088,8.089794523827763,1,2,2011-02-07,2,10.693391533191136,1,93,29,63,0,1,669.6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4089,9.308367420475385,1,2,2011-01-09,4,10.520185560932667,1,92,12,7,0,2,441.6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4090,8.47021707218191,0,1,2011-02-01,3,9.469931564261438,1,65,2,37,0,4,362.774545,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4091,7.913641038244954,0,0,2011-01-20,4,10.33902912822676,0,70,6,50,0,1,21.143072,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4092,8.229016079119116,0,2,2011-12-07,2,10.693391533191136,1,106,24,27,0,1,508.8,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4093,8.47021707218191,0,1,2011-02-01,3,9.469931564261438,1,65,2,37,0,4,362.774545,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4094,9.048979699322249,0,3,2011-01-31,1,10.168041725095886,1,74,3,63,0,2,523.888845,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4095,8.59804454988972,0,3,2011-01-05,1,10.308319126670684,1,71,4,9,0,3,340.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4096,7.978111244747436,0,2,2011-02-01,4,11.352874076822001,0,74,23,76,0,1,100.517679,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4097,9.500284151838441,2,1,2011-02-12,4,11.369666916587123,0,111,14,5,0,2,277.201278,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4098,8.287744424190505,0,0,2011-02-10,2,10.693391533191136,1,113,1,61,0,1,542.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4099,9.596312227166978,1,1,2011-02-20,1,10.037668734002148,1,131,14,18,1,2,754.845659,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4100,8.68884874189409,0,4,2011-01-03,4,10.666370661780968,0,74,31,18,0,7,177.321283,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,7.959338942759083,0,1,2011-11-05,4,11.212279726126589,2,72,20,64,0,1,267.415871,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4102,9.039216583819675,1,2,2011-02-10,4,10.747272105623404,1,215,4,21,1,1,1032.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4103,9.062169239386572,0,2,2011-02-18,4,11.486180998767248,1,73,6,85,0,2,350.4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4104,7.740965029332987,0,2,2011-11-05,0,10.162191279248889,1,63,21,12,0,1,302.4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4105,9.215975295929782,1,2,2011-01-04,1,9.68638819820623,1,139,7,6,0,7,1000.8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4106,9.118022002470838,0,0,2011-01-08,4,10.941039707899774,1,114,2,8,0,3,547.2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4107,8.613819264326072,0,3,2011-02-17,3,9.336356092559043,0,72,14,78,0,8,154.750098,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4108,9.30310802958125,1,4,2011-11-08,4,10.092619201258632,1,137,2,40,0,5,657.6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4109,8.967015258273959,1,1,2011-11-04,4,10.975310866114024,1,210,7,24,1,1,1008.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
4110,8.613255639650246,0,2,2011-02-08,2,10.693391533191136,1,73,18,45,0,5,350.4,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4111,8.474872249869327,0,0,2011-11-02,1,10.102133472249937,1,62,35,99,0,3,357.109603,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4112,8.339925220519508,2,3,2011-11-09,4,10.86801591500877,0,103,35,57,0,1,163.955502,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4113,7.907789645152255,0,1,2011-02-27,4,10.30925261565329,2,68,28,56,0,1,317.428826,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
